STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,unit,Unit of measure,vehicle,Vehicles,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:TRAN_HV_PSMOD(1.0),Modal split of inland passenger transport,A,Annual,PC,Percentage,BUS_TOT,"Motor coaches, buses and trolley buses",SI,Slovenia,1999,,16.7,,,,,
dataflow,ESTAT:TRAN_HV_PSMOD(1.0),Modal split of inland passenger transport,A,Annual,PC,Percentage,BUS_TOT,"Motor coaches, buses and trolley buses",SI,Slovenia,2000,,14.3,,,,,
dataflow,ESTAT:TRAN_HV_PSMOD(1.0),Modal split of inland passenger transport,A,Annual,PC,Percentage,BUS_TOT,"Motor coaches, buses and trolley buses",SI,Slovenia,2001,,13.6,,,,,
dataflow,ESTAT:TRAN_HV_PSMOD(1.0),Modal split of inland passenger transport,A,Annual,PC,Percentage,BUS_TOT,"Motor coaches, buses and trolley buses",SI,Slovenia,2002,,13.2,,,,,
dataflow,ESTAT:TRAN_HV_PSMOD(1.0),Modal split of inland passenger transport,A,Annual,PC,Percentage,BUS_TOT,"Motor coaches, buses and trolley buses",SI,Slovenia,2003,,13.5,,,,,
dataflow,ESTAT:TRAN_HV_PSMOD(1.0),Modal split of inland passenger transport,A,Annual,PC,Percentage,BUS_TOT,"Motor coaches, buses and trolley buses",SI,Slovenia,2004,,12.4,,e,estimated,,
dataflow,ESTAT:TRAN_HV_PSMOD(1.0),Modal split of inland passenger transport,A,Annual,PC,Percentage,BUS_TOT,"Motor coaches, buses and trolley buses",SI,Slovenia,2005,,11.6,,,,,
dataflow,ESTAT:TRAN_HV_PSMOD(1.0),Modal split of inland passenger transport,A,Annual,PC,Percentage,BUS_TOT,"Motor coaches, buses and trolley buses",SI,Slovenia,2006,,11.4,,,,,
dataflow,ESTAT:TRAN_HV_PSMOD(1.0),Modal split of inland passenger transport,A,Annual,PC,Percentage,BUS_TOT,"Motor coaches, buses and trolley buses",SI,Slovenia,2007,,11.4,,,,,
dataflow,ESTAT:TRAN_HV_PSMOD(1.0),Modal split of inland passenger transport,A,Annual,PC,Percentage,BUS_TOT,"Motor coaches, buses and trolley buses",SI,Slovenia,2008,,10.9,,,,,
dataflow,ESTAT:TRAN_HV_PSMOD(1.0),Modal split of inland passenger transport,A,Annual,PC,Percentage,BUS_TOT,"Motor coaches, buses and trolley buses",SI,Slovenia,2009,,10.7,,,,,
dataflow,ESTAT:TRAN_HV_PSMOD(1.0),Modal split of inland passenger transport,A,Annual,PC,Percentage,BUS_TOT,"Motor coaches, buses and trolley buses",SI,Slovenia,2010,,10.8,,,,,
dataflow,ESTAT:TRAN_HV_PSMOD(1.0),Modal split of inland passenger transport,A,Annual,PC,Percentage,BUS_TOT,"Motor coaches, buses and trolley buses",SI,Slovenia,2011,,11.0,,e,estimated,,
dataflow,ESTAT:TRAN_HV_PSMOD(1.0),Modal split of inland passenger transport,A,Annual,PC,Percentage,BUS_TOT,"Motor coaches, buses and trolley buses",SI,Slovenia,2012,,11.1,,e,estimated,,
dataflow,ESTAT:TRAN_HV_PSMOD(1.0),Modal split of inland passenger transport,A,Annual,PC,Percentage,BUS_TOT,"Motor coaches, buses and trolley buses",SI,Slovenia,2013,,11.4,,e,estimated,,
dataflow,ESTAT:TRAN_HV_PSMOD(1.0),Modal split of inland passenger transport,A,Annual,PC,Percentage,BUS_TOT,"Motor coaches, buses and trolley buses",SI,Slovenia,2014,,11.6,,e,estimated,,
dataflow,ESTAT:TRAN_HV_PSMOD(1.0),Modal split of inland passenger transport,A,Annual,PC,Percentage,BUS_TOT,"Motor coaches, buses and trolley buses",SI,Slovenia,2015,,11.8,,e,estimated,,
dataflow,ESTAT:TRAN_HV_PSMOD(1.0),Modal split of inland passenger transport,A,Annual,PC,Percentage,BUS_TOT,"Motor coaches, buses and trolley buses",SI,Slovenia,2016,,11.9,,e,estimated,,
dataflow,ESTAT:TRAN_HV_PSMOD(1.0),Modal split of inland passenger transport,A,Annual,PC,Percentage,BUS_TOT,"Motor coaches, buses and trolley buses",SI,Slovenia,2017,,11.7,,e,estimated,,
dataflow,ESTAT:TRAN_HV_PSMOD(1.0),Modal split of inland passenger transport,A,Annual,PC,Percentage,BUS_TOT,"Motor coaches, buses and trolley buses",SI,Slovenia,2018,,11.7,,e,estimated,,
dataflow,ESTAT:TRAN_HV_PSMOD(1.0),Modal split of inland passenger transport,A,Annual,PC,Percentage,BUS_TOT,"Motor coaches, buses and trolley buses",SI,Slovenia,2019,,11.6,,e,estimated,,
dataflow,ESTAT:TRAN_HV_PSMOD(1.0),Modal split of inland passenger transport,A,Annual,PC,Percentage,BUS_TOT,"Motor coaches, buses and trolley buses",SI,Slovenia,2020,,8.6,,e,estimated,,
dataflow,ESTAT:TRAN_HV_PSMOD(1.0),Modal split of inland passenger transport,A,Annual,PC,Percentage,BUS_TOT,"Motor coaches, buses and trolley buses",SI,Slovenia,2021,,9.5,,e,estimated,,
dataflow,ESTAT:TRAN_HV_PSMOD(1.0),Modal split of inland passenger transport,A,Annual,PC,Percentage,BUS_TOT,"Motor coaches, buses and trolley buses",SI,Slovenia,2022,,11.6,,e,estimated,,
dataflow,ESTAT:TRAN_HV_PSMOD(1.0),Modal split of inland passenger transport,A,Annual,PC,Percentage,BUS_TOT,"Motor coaches, buses and trolley buses",SI,Slovenia,2023,,11.9,,e,estimated,,
dataflow,ESTAT:TRAN_HV_PSMOD(1.0),Modal split of inland passenger transport,A,Annual,PC,Percentage,BUS_TOT,"Motor coaches, buses and trolley buses",SK,Slovakia,1993,,41.4,,e,estimated,,
dataflow,ESTAT:TRAN_HV_PSMOD(1.0),Modal split of inland passenger transport,A,Annual,PC,Percentage,BUS_TOT,"Motor coaches, buses and trolley buses",SK,Slovakia,1994,,39.8,,e,estimated,,
dataflow,ESTAT:TRAN_HV_PSMOD(1.0),Modal split of inland passenger transport,A,Annual,PC,Percentage,BUS_TOT,"Motor coaches, buses and trolley buses",SK,Slovakia,1995,,45.1,,e,estimated,,
dataflow,ESTAT:TRAN_HV_PSMOD(1.0),Modal split of inland passenger transport,A,Annual,PC,Percentage,BUS_TOT,"Motor coaches, buses and trolley buses",SK,Slovakia,1996,,44.7,,e,estimated,,
dataflow,ESTAT:TRAN_HV_PSMOD(1.0),Modal split of inland passenger transport,A,Annual,PC,Percentage,BUS_TOT,"Motor coaches, buses and trolley buses",SK,Slovakia,1997,,42.4,,e,estimated,,
dataflow,ESTAT:TRAN_HV_PSMOD(1.0),Modal split of inland passenger transport,A,Annual,PC,Percentage,BUS_TOT,"Motor coaches, buses and trolley buses",SK,Slovakia,1998,,38.7,,e,estimated,,
dataflow,ESTAT:TRAN_HV_PSMOD(1.0),Modal split of inland passenger transport,A,Annual,PC,Percentage,BUS_TOT,"Motor coaches, buses and trolley buses",SK,Slovakia,1999,,35.1,,e,estimated,,
dataflow,ESTAT:TRAN_HV_PSMOD(1.0),Modal split of inland passenger transport,A,Annual,PC,Percentage,BUS_TOT,"Motor coaches, buses and trolley buses",SK,Slovakia,2000,,27.8,,e,estimated,,
dataflow,ESTAT:TRAN_HV_PSMOD(1.0),Modal split of inland passenger transport,A,Annual,PC,Percentage,BUS_TOT,"Motor coaches, buses and trolley buses",SK,Slovakia,2001,,27.8,,e,estimated,,
dataflow,ESTAT:TRAN_HV_PSMOD(1.0),Modal split of inland passenger transport,A,Annual,PC,Percentage,BUS_TOT,"Motor coaches, buses and trolley buses",SK,Slovakia,2002,,26.0,,e,estimated,,
dataflow,ESTAT:TRAN_HV_PSMOD(1.0),Modal split of inland passenger transport,A,Annual,PC,Percentage,BUS_TOT,"Motor coaches, buses and trolley buses",SK,Slovakia,2003,,24.8,,e,estimated,,
dataflow,ESTAT:TRAN_HV_PSMOD(1.0),Modal split of inland passenger transport,A,Annual,PC,Percentage,BUS_TOT,"Motor coaches, buses and trolley buses",SK,Slovakia,2004,,26.2,,e,estimated,,
dataflow,ESTAT:TRAN_HV_PSMOD(1.0),Modal split of inland passenger transport,A,Annual,PC,Percentage,BUS_TOT,"Motor coaches, buses and trolley buses",SK,Slovakia,2005,,24.8,,e,estimated,,
dataflow,ESTAT:TRAN_HV_PSMOD(1.0),Modal split of inland passenger transport,A,Annual,PC,Percentage,BUS_TOT,"Motor coaches, buses and trolley buses",SK,Slovakia,2006,,23.3,,e,estimated,,
dataflow,ESTAT:TRAN_HV_PSMOD(1.0),Modal split of inland passenger transport,A,Annual,PC,Percentage,BUS_TOT,"Motor coaches, buses and trolley buses",SK,Slovakia,2007,,22.0,,e,estimated,,
dataflow,ESTAT:TRAN_HV_PSMOD(1.0),Modal split of inland passenger transport,A,Annual,PC,Percentage,BUS_TOT,"Motor coaches, buses and trolley buses",SK,Slovakia,2008,,20.3,,e,estimated,,
dataflow,ESTAT:TRAN_HV_PSMOD(1.0),Modal split of inland passenger transport,A,Annual,PC,Percentage,BUS_TOT,"Motor coaches, buses and trolley buses",SK,Slovakia,2009,,16.1,,e,estimated,,
dataflow,ESTAT:TRAN_HV_PSMOD(1.0),Modal split of inland passenger transport,A,Annual,PC,Percentage,BUS_TOT,"Motor coaches, buses and trolley buses",SK,Slovakia,2010,,15.5,,e,estimated,,
dataflow,ESTAT:TRAN_HV_PSMOD(1.0),Modal split of inland passenger transport,A,Annual,PC,Percentage,BUS_TOT,"Motor coaches, buses and trolley buses",SK,Slovakia,2011,,15.6,,e,estimated,,
dataflow,ESTAT:TRAN_HV_PSMOD(1.0),Modal split of inland passenger transport,A,Annual,PC,Percentage,BUS_TOT,"Motor coaches, buses and trolley buses",SK,Slovakia,2012,,15.1,,e,estimated,,
dataflow,ESTAT:TRAN_HV_PSMOD(1.0),Modal split of inland passenger transport,A,Annual,PC,Percentage,BUS_TOT,"Motor coaches, buses and trolley buses",SK,Slovakia,2013,,14.7,,e,estimated,,
dataflow,ESTAT:TRAN_HV_PSMOD(1.0),Modal split of inland passenger transport,A,Annual,PC,Percentage,BUS_TOT,"Motor coaches, buses and trolley buses",SK,Slovakia,2014,,15.1,,e,estimated,,
dataflow,ESTAT:TRAN_HV_PSMOD(1.0),Modal split of inland passenger transport,A,Annual,PC,Percentage,BUS_TOT,"Motor coaches, buses and trolley buses",SK,Slovakia,2015,,15.8,,e,estimated,,
dataflow,ESTAT:TRAN_HV_PSMOD(1.0),Modal split of inland passenger transport,A,Annual,PC,Percentage,BUS_TOT,"Motor coaches, buses and trolley buses",SK,Slovakia,2016,,16.0,,e,estimated,,
dataflow,ESTAT:TRAN_HV_PSMOD(1.0),Modal split of inland passenger transport,A,Annual,PC,Percentage,BUS_TOT,"Motor coaches, buses and trolley buses",SK,Slovakia,2017,,14.4,,e,estimated,,
dataflow,ESTAT:TRAN_HV_PSMOD(1.0),Modal split of inland passenger transport,A,Annual,PC,Percentage,BUS_TOT,"Motor coaches, buses and trolley buses",SK,Slovakia,2018,,14.1,,e,estimated,,
dataflow,ESTAT:TRAN_HV_PSMOD(1.0),Modal split of inland passenger transport,A,Annual,PC,Percentage,BUS_TOT,"Motor coaches, buses and trolley buses",SK,Slovakia,2019,,13.8,,e,estimated,,
dataflow,ESTAT:TRAN_HV_PSMOD(1.0),Modal split of inland passenger transport,A,Annual,PC,Percentage,BUS_TOT,"Motor coaches, buses and trolley buses",SK,Slovakia,2020,,11.9,,e,estimated,,
dataflow,ESTAT:TRAN_HV_PSMOD(1.0),Modal split of inland passenger transport,A,Annual,PC,Percentage,BUS_TOT,"Motor coaches, buses and trolley buses",SK,Slovakia,2021,,10.6,,e,estimated,,
dataflow,ESTAT:TRAN_HV_PSMOD(1.0),Modal split of inland passenger transport,A,Annual,PC,Percentage,BUS_TOT,"Motor coaches, buses and trolley buses",SK,Slovakia,2022,,12.2,,e,estimated,,
dataflow,ESTAT:TRAN_HV_PSMOD(1.0),Modal split of inland passenger transport,A,Annual,PC,Percentage,BUS_TOT,"Motor coaches, buses and trolley buses",SK,Slovakia,2023,,12.5,,e,estimated,,
dataflow,ESTAT:TRAN_HV_PSMOD(1.0),Modal split of inland passenger transport,A,Annual,PC,Percentage,BUS_TOT,"Motor coaches, buses and trolley buses",TR,Türkiye,1990,,67.4,,,,,
dataflow,ESTAT:TRAN_HV_PSMOD(1.0),Modal split of inland passenger transport,A,Annual,PC,Percentage,BUS_TOT,"Motor coaches, buses and trolley buses",TR,Türkiye,1992,,67.2,,,,,
dataflow,ESTAT:TRAN_HV_PSMOD(1.0),Modal split of inland passenger transport,A,Annual,PC,Percentage,BUS_TOT,"Motor coaches, buses and trolley buses",TR,Türkiye,1993,,64.0,,,,,
dataflow,ESTAT:TRAN_HV_PSMOD(1.0),Modal split of inland passenger transport,A,Annual,PC,Percentage,BUS_TOT,"Motor coaches, buses and trolley buses",TR,Türkiye,1994,,60.3,,,,,
dataflow,ESTAT:TRAN_HV_PSMOD(1.0),Modal split of inland passenger transport,A,Annual,PC,Percentage,BUS_TOT,"Motor coaches, buses and trolley buses",TR,Türkiye,1995,,59.4,,be,"break in time series, estimated",,
dataflow,ESTAT:TRAN_HV_PSMOD(1.0),Modal split of inland passenger transport,A,Annual,PC,Percentage,BUS_TOT,"Motor coaches, buses and trolley buses",TR,Türkiye,1996,,59.4,,e,estimated,,
dataflow,ESTAT:TRAN_HV_PSMOD(1.0),Modal split of inland passenger transport,A,Annual,PC,Percentage,BUS_TOT,"Motor coaches, buses and trolley buses",TR,Türkiye,1997,,58.3,,e,estimated,,
dataflow,ESTAT:TRAN_HV_PSMOD(1.0),Modal split of inland passenger transport,A,Annual,PC,Percentage,BUS_TOT,"Motor coaches, buses and trolley buses",TR,Türkiye,1998,,56.3,,e,estimated,,
dataflow,ESTAT:TRAN_HV_PSMOD(1.0),Modal split of inland passenger transport,A,Annual,PC,Percentage,BUS_TOT,"Motor coaches, buses and trolley buses",TR,Türkiye,1999,,53.7,,e,estimated,,
dataflow,ESTAT:TRAN_HV_PSMOD(1.0),Modal split of inland passenger transport,A,Annual,PC,Percentage,BUS_TOT,"Motor coaches, buses and trolley buses",TR,Türkiye,2000,,50.7,,e,estimated,,
dataflow,ESTAT:TRAN_HV_PSMOD(1.0),Modal split of inland passenger transport,A,Annual,PC,Percentage,BUS_TOT,"Motor coaches, buses and trolley buses",TR,Türkiye,2001,,47.0,,e,estimated,,
dataflow,ESTAT:TRAN_HV_PSMOD(1.0),Modal split of inland passenger transport,A,Annual,PC,Percentage,BUS_TOT,"Motor coaches, buses and trolley buses",TR,Türkiye,2002,,47.8,,e,estimated,,
dataflow,ESTAT:TRAN_HV_PSMOD(1.0),Modal split of inland passenger transport,A,Annual,PC,Percentage,BUS_TOT,"Motor coaches, buses and trolley buses",TR,Türkiye,2003,,47.4,,e,estimated,,
dataflow,ESTAT:TRAN_HV_PSMOD(1.0),Modal split of inland passenger transport,A,Annual,PC,Percentage,BUS_TOT,"Motor coaches, buses and trolley buses",TR,Türkiye,2004,,45.9,,e,estimated,,
dataflow,ESTAT:TRAN_HV_PSMOD(1.0),Modal split of inland passenger transport,A,Annual,PC,Percentage,BUS_TOT,"Motor coaches, buses and trolley buses",TR,Türkiye,2005,,47.5,,e,estimated,,
dataflow,ESTAT:TRAN_HV_PSMOD(1.0),Modal split of inland passenger transport,A,Annual,PC,Percentage,BUS_TOT,"Motor coaches, buses and trolley buses",TR,Türkiye,2006,,46.9,,e,estimated,,
dataflow,ESTAT:TRAN_HV_PSMOD(1.0),Modal split of inland passenger transport,A,Annual,PC,Percentage,BUS_TOT,"Motor coaches, buses and trolley buses",TR,Türkiye,2007,,46.8,,e,estimated,,
dataflow,ESTAT:TRAN_HV_PSMOD(1.0),Modal split of inland passenger transport,A,Annual,PC,Percentage,BUS_TOT,"Motor coaches, buses and trolley buses",TR,Türkiye,2008,,46.8,,e,estimated,,
dataflow,ESTAT:TRAN_HV_PSMOD(1.0),Modal split of inland passenger transport,A,Annual,PC,Percentage,BUS_TOT,"Motor coaches, buses and trolley buses",TR,Türkiye,2009,,40.6,,b,break in time series,,
dataflow,ESTAT:TRAN_HV_PSMOD(1.0),Modal split of inland passenger transport,A,Annual,PC,Percentage,BUS_TOT,"Motor coaches, buses and trolley buses",TR,Türkiye,2010,,38.3,,,,,
dataflow,ESTAT:TRAN_HV_PSMOD(1.0),Modal split of inland passenger transport,A,Annual,PC,Percentage,BUS_TOT,"Motor coaches, buses and trolley buses",TR,Türkiye,2011,,38.7,,b,break in time series,,
dataflow,ESTAT:TRAN_HV_PSMOD(1.0),Modal split of inland passenger transport,A,Annual,PC,Percentage,BUS_TOT,"Motor coaches, buses and trolley buses",TR,Türkiye,2012,,36.9,,e,estimated,,
dataflow,ESTAT:TRAN_HV_PSMOD(1.0),Modal split of inland passenger transport,A,Annual,PC,Percentage,BUS_TOT,"Motor coaches, buses and trolley buses",TR,Türkiye,2013,,35.0,,e,estimated,,
dataflow,ESTAT:TRAN_HV_PSMOD(1.0),Modal split of inland passenger transport,A,Annual,PC,Percentage,BUS_TOT,"Motor coaches, buses and trolley buses",TR,Türkiye,2014,,33.6,,,,,
dataflow,ESTAT:TRAN_HV_PSMOD(1.0),Modal split of inland passenger transport,A,Annual,PC,Percentage,BUS_TOT,"Motor coaches, buses and trolley buses",TR,Türkiye,2015,,30.9,,,,,
dataflow,ESTAT:TRAN_HV_PSMOD(1.0),Modal split of inland passenger transport,A,Annual,PC,Percentage,BUS_TOT,"Motor coaches, buses and trolley buses",TR,Türkiye,2016,,28.6,,,,,
dataflow,ESTAT:TRAN_HV_PSMOD(1.0),Modal split of inland passenger transport,A,Annual,PC,Percentage,BUS_TOT,"Motor coaches, buses and trolley buses",TR,Türkiye,2017,,28.3,,e,estimated,,
dataflow,ESTAT:TRAN_HV_PSMOD(1.0),Modal split of inland passenger transport,A,Annual,PC,Percentage,BUS_TOT,"Motor coaches, buses and trolley buses",TR,Türkiye,2018,,29.9,,,,,
dataflow,ESTAT:TRAN_HV_PSMOD(1.0),Modal split of inland passenger transport,A,Annual,PC,Percentage,BUS_TOT,"Motor coaches, buses and trolley buses",TR,Türkiye,2019,,28.8,,,,,
dataflow,ESTAT:TRAN_HV_PSMOD(1.0),Modal split of inland passenger transport,A,Annual,PC,Percentage,BUS_TOT,"Motor coaches, buses and trolley buses",TR,Türkiye,2020,,25.4,,,,,
dataflow,ESTAT:TRAN_HV_PSMOD(1.0),Modal split of inland passenger transport,A,Annual,PC,Percentage,BUS_TOT,"Motor coaches, buses and trolley buses",TR,Türkiye,2021,,23.9,,e,estimated,,
dataflow,ESTAT:TRAN_HV_PSMOD(1.0),Modal split of inland passenger transport,A,Annual,PC,Percentage,BUS_TOT,"Motor coaches, buses and trolley buses",TR,Türkiye,2022,,27.0,,e,estimated,,
dataflow,ESTAT:TRAN_HV_PSMOD(1.0),Modal split of inland passenger transport,A,Annual,PC,Percentage,BUS_TOT,"Motor coaches, buses and trolley buses",TR,Türkiye,2023,,24.3,,,,,
dataflow,ESTAT:TRAN_HV_PSMOD(1.0),Modal split of inland passenger transport,A,Annual,PC,Percentage,BUS_TOT,"Motor coaches, buses and trolley buses",UK,United Kingdom,1990,,7.0,,e,estimated,,
dataflow,ESTAT:TRAN_HV_PSMOD(1.0),Modal split of inland passenger transport,A,Annual,PC,Percentage,BUS_TOT,"Motor coaches, buses and trolley buses",UK,United Kingdom,1991,,6.8,,e,estimated,,
dataflow,ESTAT:TRAN_HV_PSMOD(1.0),Modal split of inland passenger transport,A,Annual,PC,Percentage,BUS_TOT,"Motor coaches, buses and trolley buses",UK,United Kingdom,1992,,6.5,,,,,
dataflow,ESTAT:TRAN_HV_PSMOD(1.0),Modal split of inland passenger transport,A,Annual,PC,Percentage,BUS_TOT,"Motor coaches, buses and trolley buses",UK,United Kingdom,1993,,6.6,,,,,
dataflow,ESTAT:TRAN_HV_PSMOD(1.0),Modal split of inland passenger transport,A,Annual,PC,Percentage,BUS_TOT,"Motor coaches, buses and trolley buses",UK,United Kingdom,1994,,6.5,,,,,
dataflow,ESTAT:TRAN_HV_PSMOD(1.0),Modal split of inland passenger transport,A,Annual,PC,Percentage,BUS_TOT,"Motor coaches, buses and trolley buses",UK,United Kingdom,1995,,6.5,,,,,
dataflow,ESTAT:TRAN_HV_PSMOD(1.0),Modal split of inland passenger transport,A,Annual,PC,Percentage,BUS_TOT,"Motor coaches, buses and trolley buses",UK,United Kingdom,1996,,6.3,,,,,
dataflow,ESTAT:TRAN_HV_PSMOD(1.0),Modal split of inland passenger transport,A,Annual,PC,Percentage,BUS_TOT,"Motor coaches, buses and trolley buses",UK,United Kingdom,1997,,6.1,,,,,
dataflow,ESTAT:TRAN_HV_PSMOD(1.0),Modal split of inland passenger transport,A,Annual,PC,Percentage,BUS_TOT,"Motor coaches, buses and trolley buses",UK,United Kingdom,1998,,6.3,,,,,
dataflow,ESTAT:TRAN_HV_PSMOD(1.0),Modal split of inland passenger transport,A,Annual,PC,Percentage,BUS_TOT,"Motor coaches, buses and trolley buses",UK,United Kingdom,1999,,6.3,,,,,
dataflow,ESTAT:TRAN_HV_PSMOD(1.0),Modal split of inland passenger transport,A,Annual,PC,Percentage,BUS_TOT,"Motor coaches, buses and trolley buses",UK,United Kingdom,2000,,6.5,,,,,
dataflow,ESTAT:TRAN_HV_PSMOD(1.0),Modal split of inland passenger transport,A,Annual,PC,Percentage,BUS_TOT,"Motor coaches, buses and trolley buses",UK,United Kingdom,2001,,6.3,,,,,
dataflow,ESTAT:TRAN_HV_PSMOD(1.0),Modal split of inland passenger transport,A,Annual,PC,Percentage,BUS_TOT,"Motor coaches, buses and trolley buses",UK,United Kingdom,2002,,6.2,,,,,
dataflow,ESTAT:TRAN_HV_PSMOD(1.0),Modal split of inland passenger transport,A,Annual,PC,Percentage,BUS_TOT,"Motor coaches, buses and trolley buses",UK,United Kingdom,2003,,6.1,,,,,
dataflow,ESTAT:TRAN_HV_PSMOD(1.0),Modal split of inland passenger transport,A,Annual,PC,Percentage,BUS_TOT,"Motor coaches, buses and trolley buses",UK,United Kingdom,2004,,6.3,,,,,
dataflow,ESTAT:TRAN_HV_PSMOD(1.0),Modal split of inland passenger transport,A,Annual,PC,Percentage,BUS_TOT,"Motor coaches, buses and trolley buses",UK,United Kingdom,2005,,6.2,,,,,
dataflow,ESTAT:TRAN_HV_PSMOD(1.0),Modal split of inland passenger transport,A,Annual,PC,Percentage,BUS_TOT,"Motor coaches, buses and trolley buses",UK,United Kingdom,2006,,5.5,,e,estimated,,
dataflow,ESTAT:TRAN_HV_PSMOD(1.0),Modal split of inland passenger transport,A,Annual,PC,Percentage,BUS_TOT,"Motor coaches, buses and trolley buses",UK,United Kingdom,2007,,5.5,,e,estimated,,
dataflow,ESTAT:TRAN_HV_PSMOD(1.0),Modal split of inland passenger transport,A,Annual,PC,Percentage,BUS_TOT,"Motor coaches, buses and trolley buses",UK,United Kingdom,2008,,5.9,,e,estimated,,
dataflow,ESTAT:TRAN_HV_PSMOD(1.0),Modal split of inland passenger transport,A,Annual,PC,Percentage,BUS_TOT,"Motor coaches, buses and trolley buses",UK,United Kingdom,2009,,6.0,,e,estimated,,
dataflow,ESTAT:TRAN_HV_PSMOD(1.0),Modal split of inland passenger transport,A,Annual,PC,Percentage,BUS_TOT,"Motor coaches, buses and trolley buses",UK,United Kingdom,2010,,6.2,,e,estimated,,
dataflow,ESTAT:TRAN_HV_PSMOD(1.0),Modal split of inland passenger transport,A,Annual,PC,Percentage,BUS_TOT,"Motor coaches, buses and trolley buses",UK,United Kingdom,2011,,5.9,,e,estimated,,
dataflow,ESTAT:TRAN_HV_PSMOD(1.0),Modal split of inland passenger transport,A,Annual,PC,Percentage,BUS_TOT,"Motor coaches, buses and trolley buses",UK,United Kingdom,2012,,5.6,,,,,
dataflow,ESTAT:TRAN_HV_PSMOD(1.0),Modal split of inland passenger transport,A,Annual,PC,Percentage,BUS_TOT,"Motor coaches, buses and trolley buses",UK,United Kingdom,2013,,5.4,,,,,
dataflow,ESTAT:TRAN_HV_PSMOD(1.0),Modal split of inland passenger transport,A,Annual,PC,Percentage,BUS_TOT,"Motor coaches, buses and trolley buses",UK,United Kingdom,2014,,5.2,,,,,
dataflow,ESTAT:TRAN_HV_PSMOD(1.0),Modal split of inland passenger transport,A,Annual,PC,Percentage,BUS_TOT,"Motor coaches, buses and trolley buses",UK,United Kingdom,2015,,5.2,,,,,
