STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,unit,Unit of measure,age,Age class,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y10-20,From 10 to 20 years,ME,Montenegro,2016,,86018,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y10-20,From 10 to 20 years,ME,Montenegro,2017,,96785,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y10-20,From 10 to 20 years,ME,Montenegro,2018,,111778,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y10-20,From 10 to 20 years,ME,Montenegro,2019,,120770,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y10-20,From 10 to 20 years,ME,Montenegro,2020,,118407,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y10-20,From 10 to 20 years,ME,Montenegro,2021,,122731,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y10-20,From 10 to 20 years,ME,Montenegro,2022,,123746,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y10-20,From 10 to 20 years,ME,Montenegro,2023,,129419,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y10-20,From 10 to 20 years,ME,Montenegro,2024,,134445,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y10-20,From 10 to 20 years,MK,North Macedonia,2013,,260798,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y10-20,From 10 to 20 years,MK,North Macedonia,2014,,289449,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y10-20,From 10 to 20 years,MK,North Macedonia,2015,,305456,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y10-20,From 10 to 20 years,MK,North Macedonia,2016,,322723,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y10-20,From 10 to 20 years,MK,North Macedonia,2017,,339125,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y10-20,From 10 to 20 years,MK,North Macedonia,2018,,360382,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y10-20,From 10 to 20 years,MK,North Macedonia,2019,,374489,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y10-20,From 10 to 20 years,MK,North Macedonia,2020,,379270,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y10-20,From 10 to 20 years,MK,North Macedonia,2021,,424256,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y10-20,From 10 to 20 years,MK,North Macedonia,2022,,428809,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y10-20,From 10 to 20 years,MK,North Macedonia,2023,,489485,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y10-20,From 10 to 20 years,MT,Malta,2013,,110597,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y10-20,From 10 to 20 years,MT,Malta,2014,,112943,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y10-20,From 10 to 20 years,MT,Malta,2015,,112710,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y10-20,From 10 to 20 years,MT,Malta,2016,,117320,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y10-20,From 10 to 20 years,MT,Malta,2017,,114028,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y10-20,From 10 to 20 years,MT,Malta,2018,,133699,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y10-20,From 10 to 20 years,MT,Malta,2019,,120082,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y10-20,From 10 to 20 years,MT,Malta,2020,,118457,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y10-20,From 10 to 20 years,MT,Malta,2021,,116112,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y10-20,From 10 to 20 years,MT,Malta,2022,,121129,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y10-20,From 10 to 20 years,MT,Malta,2023,,122488,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y10-20,From 10 to 20 years,MT,Malta,2024,,126599,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y10-20,From 10 to 20 years,NL,Netherlands,2013,,2535701,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y10-20,From 10 to 20 years,NL,Netherlands,2014,,2662628,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y10-20,From 10 to 20 years,NL,Netherlands,2015,,2785008,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y10-20,From 10 to 20 years,NL,Netherlands,2016,,2891339,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y10-20,From 10 to 20 years,NL,Netherlands,2017,,2996133,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y10-20,From 10 to 20 years,NL,Netherlands,2018,,3020029,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y10-20,From 10 to 20 years,NL,Netherlands,2019,,3064980,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y10-20,From 10 to 20 years,NL,Netherlands,2020,,3074011,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y10-20,From 10 to 20 years,NL,Netherlands,2021,,3166254,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y10-20,From 10 to 20 years,NL,Netherlands,2022,,3359243,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y10-20,From 10 to 20 years,NL,Netherlands,2023,,3490534,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y10-20,From 10 to 20 years,NL,Netherlands,2024,,3532555,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y10-20,From 10 to 20 years,NO,Norway,2013,,1102000,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y10-20,From 10 to 20 years,NO,Norway,2014,,1129000,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y10-20,From 10 to 20 years,NO,Norway,2015,,1149000,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y10-20,From 10 to 20 years,NO,Norway,2016,,977963,,b,break in time series,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y10-20,From 10 to 20 years,NO,Norway,2017,,1006732,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y10-20,From 10 to 20 years,NO,Norway,2018,,994711,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y10-20,From 10 to 20 years,NO,Norway,2019,,998923,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y10-20,From 10 to 20 years,NO,Norway,2020,,1060040,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y10-20,From 10 to 20 years,NO,Norway,2021,,1061161,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y10-20,From 10 to 20 years,NO,Norway,2022,,1014131,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y10-20,From 10 to 20 years,NO,Norway,2023,,1067483,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y10-20,From 10 to 20 years,NO,Norway,2024,,988212,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y10-20,From 10 to 20 years,PL,Poland,2013,,8609792,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y10-20,From 10 to 20 years,PL,Poland,2014,,8081732,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y10-20,From 10 to 20 years,PL,Poland,2015,,8226233,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y10-20,From 10 to 20 years,PL,Poland,2016,,8558474,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y10-20,From 10 to 20 years,PL,Poland,2017,,8643521,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y10-20,From 10 to 20 years,PL,Poland,2018,,9636591,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y10-20,From 10 to 20 years,PL,Poland,2019,,9762461,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y10-20,From 10 to 20 years,PL,Poland,2020,,9618885,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y10-20,From 10 to 20 years,PL,Poland,2021,,9601199,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y10-20,From 10 to 20 years,PL,Poland,2022,,9623243,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y10-20,From 10 to 20 years,PL,Poland,2023,,9605357,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y10-20,From 10 to 20 years,PT,Portugal,2013,,2095978,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y10-20,From 10 to 20 years,PT,Portugal,2014,,2294353,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y10-20,From 10 to 20 years,PT,Portugal,2015,,2279074,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y10-20,From 10 to 20 years,PT,Portugal,2016,,2267397,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y10-20,From 10 to 20 years,PT,Portugal,2017,,2274530,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y10-20,From 10 to 20 years,PT,Portugal,2018,,2487090,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y10-20,From 10 to 20 years,PT,Portugal,2019,,2317743,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y10-20,From 10 to 20 years,PT,Portugal,2020,,2374961,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y10-20,From 10 to 20 years,PT,Portugal,2021,,2099891,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y10-20,From 10 to 20 years,PT,Portugal,2022,,2047795,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y10-20,From 10 to 20 years,PT,Portugal,2023,,1942043,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y10-20,From 10 to 20 years,PT,Portugal,2024,,1926766,,p,provisional,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y10-20,From 10 to 20 years,RO,Romania,2013,,2689498,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y10-20,From 10 to 20 years,RO,Romania,2014,,3006959,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y10-20,From 10 to 20 years,RO,Romania,2015,,3420276,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y10-20,From 10 to 20 years,RO,Romania,2016,,3880824,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y10-20,From 10 to 20 years,RO,Romania,2017,,4572458,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y10-20,From 10 to 20 years,RO,Romania,2018,,3739255,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y10-20,From 10 to 20 years,RO,Romania,2019,,3952075,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y10-20,From 10 to 20 years,RO,Romania,2020,,4045846,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y10-20,From 10 to 20 years,RO,Romania,2021,,3983868,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y10-20,From 10 to 20 years,RO,Romania,2022,,3927359,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y10-20,From 10 to 20 years,RO,Romania,2023,,3852719,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y10-20,From 10 to 20 years,RO,Romania,2024,,3766825,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y10-20,From 10 to 20 years,RS,Serbia,2015,,885179,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y10-20,From 10 to 20 years,RS,Serbia,2016,,1006864,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y10-20,From 10 to 20 years,RS,Serbia,2017,,1125391,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y10-20,From 10 to 20 years,RS,Serbia,2018,,1225589,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y10-20,From 10 to 20 years,RS,Serbia,2019,,1344179,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y10-20,From 10 to 20 years,RS,Serbia,2020,,1445508,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y10-20,From 10 to 20 years,RS,Serbia,2021,,1514640,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y10-20,From 10 to 20 years,RS,Serbia,2022,,1448478,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y10-20,From 10 to 20 years,RS,Serbia,2023,,1152861,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y10-20,From 10 to 20 years,RS,Serbia,2024,,1265184,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y10-20,From 10 to 20 years,SE,Sweden,2013,,1469268,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y10-20,From 10 to 20 years,SE,Sweden,2014,,1520928,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y10-20,From 10 to 20 years,SE,Sweden,2015,,1549017,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y10-20,From 10 to 20 years,SE,Sweden,2016,,1577831,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y10-20,From 10 to 20 years,SE,Sweden,2017,,1594270,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y10-20,From 10 to 20 years,SE,Sweden,2018,,1599204,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y10-20,From 10 to 20 years,SE,Sweden,2019,,1562237,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y10-20,From 10 to 20 years,SE,Sweden,2020,,1499031,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y10-20,From 10 to 20 years,SE,Sweden,2021,,1521422,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y10-20,From 10 to 20 years,SE,Sweden,2022,,1585726,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y10-20,From 10 to 20 years,SE,Sweden,2023,,1623904,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y10-20,From 10 to 20 years,SE,Sweden,2024,,1656471,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y10-20,From 10 to 20 years,SI,Slovenia,2013,,435625,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y10-20,From 10 to 20 years,SI,Slovenia,2014,,460872,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y10-20,From 10 to 20 years,SI,Slovenia,2015,,481459,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y10-20,From 10 to 20 years,SI,Slovenia,2016,,497436,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y10-20,From 10 to 20 years,SI,Slovenia,2017,,514057,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y10-20,From 10 to 20 years,SI,Slovenia,2018,,528273,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y10-20,From 10 to 20 years,SI,Slovenia,2019,,520564,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y10-20,From 10 to 20 years,SI,Slovenia,2020,,522543,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y10-20,From 10 to 20 years,SI,Slovenia,2021,,533168,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y10-20,From 10 to 20 years,SI,Slovenia,2022,,535936,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y10-20,From 10 to 20 years,SI,Slovenia,2023,,529519,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y10-20,From 10 to 20 years,SI,Slovenia,2024,,522969,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y10-20,From 10 to 20 years,TR,Türkiye,2013,,2608638,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y10-20,From 10 to 20 years,TR,Türkiye,2014,,2699447,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y10-20,From 10 to 20 years,TR,Türkiye,2015,,2885016,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y10-20,From 10 to 20 years,TR,Türkiye,2016,,3091842,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y10-20,From 10 to 20 years,TR,Türkiye,2017,,3108506,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y10-20,From 10 to 20 years,TR,Türkiye,2018,,3131328,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y10-20,From 10 to 20 years,TR,Türkiye,2019,,3179794,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y10-20,From 10 to 20 years,TR,Türkiye,2020,,3181261,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y10-20,From 10 to 20 years,TR,Türkiye,2021,,3572307,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y10-20,From 10 to 20 years,TR,Türkiye,2022,,4284260,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y10-20,From 10 to 20 years,TR,Türkiye,2023,,4813174,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y10-20,From 10 to 20 years,TR,Türkiye,2024,,4951656,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y10-20,From 10 to 20 years,UK,United Kingdom,2015,,9691743,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y10-20,From 10 to 20 years,UK,United Kingdom,2016,,9993429,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y10-20,From 10 to 20 years,UK,United Kingdom,2017,,10235175,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y10-20,From 10 to 20 years,UK,United Kingdom,2018,,10256832,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y10-20,From 10 to 20 years,UK,United Kingdom,2021,,10624367,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y10-20,From 10 to 20 years,UK,United Kingdom,2022,,11015165,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y10-20,From 10 to 20 years,UK,United Kingdom,2023,,11513231,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y10-20,From 10 to 20 years,XK,Kosovo*,2021,,169055,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y2-5,From 2 to 5 years,AL,Albania,2014,,10597,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y2-5,From 2 to 5 years,AL,Albania,2015,,9653,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y2-5,From 2 to 5 years,AL,Albania,2016,,8639,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y2-5,From 2 to 5 years,AL,Albania,2017,,8086,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y2-5,From 2 to 5 years,AL,Albania,2018,,9249,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y2-5,From 2 to 5 years,AL,Albania,2019,,11696,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y2-5,From 2 to 5 years,AL,Albania,2020,,11595,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y2-5,From 2 to 5 years,AL,Albania,2021,,11423,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y2-5,From 2 to 5 years,AL,Albania,2022,,10674,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y2-5,From 2 to 5 years,AL,Albania,2023,,10787,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y2-5,From 2 to 5 years,AL,Albania,2024,,12535,,,,,
dataflow,ESTAT:ROAD_EQS_CARAGE(1.0),Passenger cars by age,A,Annual,NR,Number,Y2-5,From 2 to 5 years,AT,Austria,2013,,891118,,,,,
