STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,unit,Unit of measure,age,Age class,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:ROAD_EQS_BUSAGE(1.0),"Motor coaches, buses and trolley buses by age",A,Annual,NR,Number,Y_GT20,Over 20 years,CH,Switzerland,2014,,636,,,,,
dataflow,ESTAT:ROAD_EQS_BUSAGE(1.0),"Motor coaches, buses and trolley buses by age",A,Annual,NR,Number,Y_GT20,Over 20 years,CH,Switzerland,2015,,639,,,,,
dataflow,ESTAT:ROAD_EQS_BUSAGE(1.0),"Motor coaches, buses and trolley buses by age",A,Annual,NR,Number,Y_GT20,Over 20 years,CH,Switzerland,2016,,575,,,,,
dataflow,ESTAT:ROAD_EQS_BUSAGE(1.0),"Motor coaches, buses and trolley buses by age",A,Annual,NR,Number,Y_GT20,Over 20 years,CH,Switzerland,2017,,625,,,,,
dataflow,ESTAT:ROAD_EQS_BUSAGE(1.0),"Motor coaches, buses and trolley buses by age",A,Annual,NR,Number,Y_GT20,Over 20 years,CH,Switzerland,2018,,657,,,,,
dataflow,ESTAT:ROAD_EQS_BUSAGE(1.0),"Motor coaches, buses and trolley buses by age",A,Annual,NR,Number,Y_GT20,Over 20 years,CH,Switzerland,2019,,671,,,,,
dataflow,ESTAT:ROAD_EQS_BUSAGE(1.0),"Motor coaches, buses and trolley buses by age",A,Annual,NR,Number,Y_GT20,Over 20 years,CH,Switzerland,2020,,620,,,,,
dataflow,ESTAT:ROAD_EQS_BUSAGE(1.0),"Motor coaches, buses and trolley buses by age",A,Annual,NR,Number,Y_GT20,Over 20 years,CH,Switzerland,2021,,667,,,,,
dataflow,ESTAT:ROAD_EQS_BUSAGE(1.0),"Motor coaches, buses and trolley buses by age",A,Annual,NR,Number,Y_GT20,Over 20 years,CH,Switzerland,2022,,720,,,,,
dataflow,ESTAT:ROAD_EQS_BUSAGE(1.0),"Motor coaches, buses and trolley buses by age",A,Annual,NR,Number,Y_GT20,Over 20 years,CH,Switzerland,2023,,800,,,,,
dataflow,ESTAT:ROAD_EQS_BUSAGE(1.0),"Motor coaches, buses and trolley buses by age",A,Annual,NR,Number,Y_GT20,Over 20 years,CH,Switzerland,2024,,815,,,,,
dataflow,ESTAT:ROAD_EQS_BUSAGE(1.0),"Motor coaches, buses and trolley buses by age",A,Annual,NR,Number,Y_GT20,Over 20 years,CY,Cyprus,2013,,1026,,,,,
dataflow,ESTAT:ROAD_EQS_BUSAGE(1.0),"Motor coaches, buses and trolley buses by age",A,Annual,NR,Number,Y_GT20,Over 20 years,CY,Cyprus,2014,,536,,,,,
dataflow,ESTAT:ROAD_EQS_BUSAGE(1.0),"Motor coaches, buses and trolley buses by age",A,Annual,NR,Number,Y_GT20,Over 20 years,CY,Cyprus,2015,,578,,,,,
dataflow,ESTAT:ROAD_EQS_BUSAGE(1.0),"Motor coaches, buses and trolley buses by age",A,Annual,NR,Number,Y_GT20,Over 20 years,CY,Cyprus,2016,,646,,,,,
dataflow,ESTAT:ROAD_EQS_BUSAGE(1.0),"Motor coaches, buses and trolley buses by age",A,Annual,NR,Number,Y_GT20,Over 20 years,CY,Cyprus,2017,,701,,,,,
dataflow,ESTAT:ROAD_EQS_BUSAGE(1.0),"Motor coaches, buses and trolley buses by age",A,Annual,NR,Number,Y_GT20,Over 20 years,CY,Cyprus,2018,,768,,,,,
dataflow,ESTAT:ROAD_EQS_BUSAGE(1.0),"Motor coaches, buses and trolley buses by age",A,Annual,NR,Number,Y_GT20,Over 20 years,CY,Cyprus,2019,,813,,,,,
dataflow,ESTAT:ROAD_EQS_BUSAGE(1.0),"Motor coaches, buses and trolley buses by age",A,Annual,NR,Number,Y_GT20,Over 20 years,CY,Cyprus,2020,,708,,,,,
dataflow,ESTAT:ROAD_EQS_BUSAGE(1.0),"Motor coaches, buses and trolley buses by age",A,Annual,NR,Number,Y_GT20,Over 20 years,CY,Cyprus,2021,,798,,,,,
dataflow,ESTAT:ROAD_EQS_BUSAGE(1.0),"Motor coaches, buses and trolley buses by age",A,Annual,NR,Number,Y_GT20,Over 20 years,CY,Cyprus,2022,,857,,,,,
dataflow,ESTAT:ROAD_EQS_BUSAGE(1.0),"Motor coaches, buses and trolley buses by age",A,Annual,NR,Number,Y_GT20,Over 20 years,CY,Cyprus,2023,,906,,,,,
dataflow,ESTAT:ROAD_EQS_BUSAGE(1.0),"Motor coaches, buses and trolley buses by age",A,Annual,NR,Number,Y_GT20,Over 20 years,CY,Cyprus,2024,,915,,,,,
dataflow,ESTAT:ROAD_EQS_BUSAGE(1.0),"Motor coaches, buses and trolley buses by age",A,Annual,NR,Number,Y_GT20,Over 20 years,CZ,Czechia,2015,,0,,,,,
dataflow,ESTAT:ROAD_EQS_BUSAGE(1.0),"Motor coaches, buses and trolley buses by age",A,Annual,NR,Number,Y_GT20,Over 20 years,DE,Germany,2013,,4104,,,,,
dataflow,ESTAT:ROAD_EQS_BUSAGE(1.0),"Motor coaches, buses and trolley buses by age",A,Annual,NR,Number,Y_GT20,Over 20 years,DE,Germany,2014,,4119,,,,,
dataflow,ESTAT:ROAD_EQS_BUSAGE(1.0),"Motor coaches, buses and trolley buses by age",A,Annual,NR,Number,Y_GT20,Over 20 years,DE,Germany,2015,,3962,,,,,
dataflow,ESTAT:ROAD_EQS_BUSAGE(1.0),"Motor coaches, buses and trolley buses by age",A,Annual,NR,Number,Y_GT20,Over 20 years,DE,Germany,2016,,3792,,,,,
dataflow,ESTAT:ROAD_EQS_BUSAGE(1.0),"Motor coaches, buses and trolley buses by age",A,Annual,NR,Number,Y_GT20,Over 20 years,DE,Germany,2017,,2972,,,,,
dataflow,ESTAT:ROAD_EQS_BUSAGE(1.0),"Motor coaches, buses and trolley buses by age",A,Annual,NR,Number,Y_GT20,Over 20 years,DE,Germany,2018,,2859,,,,,
dataflow,ESTAT:ROAD_EQS_BUSAGE(1.0),"Motor coaches, buses and trolley buses by age",A,Annual,NR,Number,Y_GT20,Over 20 years,DE,Germany,2019,,2718,,,,,
dataflow,ESTAT:ROAD_EQS_BUSAGE(1.0),"Motor coaches, buses and trolley buses by age",A,Annual,NR,Number,Y_GT20,Over 20 years,DE,Germany,2020,,2321,,,,,
dataflow,ESTAT:ROAD_EQS_BUSAGE(1.0),"Motor coaches, buses and trolley buses by age",A,Annual,NR,Number,Y_GT20,Over 20 years,DE,Germany,2021,,2435,,,,,
dataflow,ESTAT:ROAD_EQS_BUSAGE(1.0),"Motor coaches, buses and trolley buses by age",A,Annual,NR,Number,Y_GT20,Over 20 years,DE,Germany,2022,,2506,,,,,
dataflow,ESTAT:ROAD_EQS_BUSAGE(1.0),"Motor coaches, buses and trolley buses by age",A,Annual,NR,Number,Y_GT20,Over 20 years,DE,Germany,2023,,2621,,,,,
dataflow,ESTAT:ROAD_EQS_BUSAGE(1.0),"Motor coaches, buses and trolley buses by age",A,Annual,NR,Number,Y_GT20,Over 20 years,DE,Germany,2024,,2680,,,,,
dataflow,ESTAT:ROAD_EQS_BUSAGE(1.0),"Motor coaches, buses and trolley buses by age",A,Annual,NR,Number,Y_GT20,Over 20 years,DK,Denmark,2013,,1571,,,,,
dataflow,ESTAT:ROAD_EQS_BUSAGE(1.0),"Motor coaches, buses and trolley buses by age",A,Annual,NR,Number,Y_GT20,Over 20 years,DK,Denmark,2014,,1586,,,,,
dataflow,ESTAT:ROAD_EQS_BUSAGE(1.0),"Motor coaches, buses and trolley buses by age",A,Annual,NR,Number,Y_GT20,Over 20 years,DK,Denmark,2015,,1534,,,,,
dataflow,ESTAT:ROAD_EQS_BUSAGE(1.0),"Motor coaches, buses and trolley buses by age",A,Annual,NR,Number,Y_GT20,Over 20 years,DK,Denmark,2016,,1576,,,,,
dataflow,ESTAT:ROAD_EQS_BUSAGE(1.0),"Motor coaches, buses and trolley buses by age",A,Annual,NR,Number,Y_GT20,Over 20 years,DK,Denmark,2017,,1592,,,,,
dataflow,ESTAT:ROAD_EQS_BUSAGE(1.0),"Motor coaches, buses and trolley buses by age",A,Annual,NR,Number,Y_GT20,Over 20 years,DK,Denmark,2018,,1596,,,,,
dataflow,ESTAT:ROAD_EQS_BUSAGE(1.0),"Motor coaches, buses and trolley buses by age",A,Annual,NR,Number,Y_GT20,Over 20 years,DK,Denmark,2019,,1698,,,,,
dataflow,ESTAT:ROAD_EQS_BUSAGE(1.0),"Motor coaches, buses and trolley buses by age",A,Annual,NR,Number,Y_GT20,Over 20 years,DK,Denmark,2020,,1798,,,,,
dataflow,ESTAT:ROAD_EQS_BUSAGE(1.0),"Motor coaches, buses and trolley buses by age",A,Annual,NR,Number,Y_GT20,Over 20 years,DK,Denmark,2021,,1910,,,,,
dataflow,ESTAT:ROAD_EQS_BUSAGE(1.0),"Motor coaches, buses and trolley buses by age",A,Annual,NR,Number,Y_GT20,Over 20 years,DK,Denmark,2022,,1806,,,,,
dataflow,ESTAT:ROAD_EQS_BUSAGE(1.0),"Motor coaches, buses and trolley buses by age",A,Annual,NR,Number,Y_GT20,Over 20 years,DK,Denmark,2023,,1804,,,,,
dataflow,ESTAT:ROAD_EQS_BUSAGE(1.0),"Motor coaches, buses and trolley buses by age",A,Annual,NR,Number,Y_GT20,Over 20 years,DK,Denmark,2024,,1937,,,,,
dataflow,ESTAT:ROAD_EQS_BUSAGE(1.0),"Motor coaches, buses and trolley buses by age",A,Annual,NR,Number,Y_GT20,Over 20 years,EE,Estonia,2013,,1149,,,,,
dataflow,ESTAT:ROAD_EQS_BUSAGE(1.0),"Motor coaches, buses and trolley buses by age",A,Annual,NR,Number,Y_GT20,Over 20 years,EE,Estonia,2014,,1203,,,,,
dataflow,ESTAT:ROAD_EQS_BUSAGE(1.0),"Motor coaches, buses and trolley buses by age",A,Annual,NR,Number,Y_GT20,Over 20 years,EE,Estonia,2015,,1194,,,,,
dataflow,ESTAT:ROAD_EQS_BUSAGE(1.0),"Motor coaches, buses and trolley buses by age",A,Annual,NR,Number,Y_GT20,Over 20 years,EE,Estonia,2016,,1248,,,,,
dataflow,ESTAT:ROAD_EQS_BUSAGE(1.0),"Motor coaches, buses and trolley buses by age",A,Annual,NR,Number,Y_GT20,Over 20 years,EE,Estonia,2017,,1263,,,,,
dataflow,ESTAT:ROAD_EQS_BUSAGE(1.0),"Motor coaches, buses and trolley buses by age",A,Annual,NR,Number,Y_GT20,Over 20 years,EE,Estonia,2018,,1322,,,,,
dataflow,ESTAT:ROAD_EQS_BUSAGE(1.0),"Motor coaches, buses and trolley buses by age",A,Annual,NR,Number,Y_GT20,Over 20 years,EE,Estonia,2019,,1342,,,,,
dataflow,ESTAT:ROAD_EQS_BUSAGE(1.0),"Motor coaches, buses and trolley buses by age",A,Annual,NR,Number,Y_GT20,Over 20 years,EE,Estonia,2020,,1544,,,,,
dataflow,ESTAT:ROAD_EQS_BUSAGE(1.0),"Motor coaches, buses and trolley buses by age",A,Annual,NR,Number,Y_GT20,Over 20 years,EE,Estonia,2021,,1604,,,,,
dataflow,ESTAT:ROAD_EQS_BUSAGE(1.0),"Motor coaches, buses and trolley buses by age",A,Annual,NR,Number,Y_GT20,Over 20 years,EE,Estonia,2022,,1643,,,,,
dataflow,ESTAT:ROAD_EQS_BUSAGE(1.0),"Motor coaches, buses and trolley buses by age",A,Annual,NR,Number,Y_GT20,Over 20 years,EE,Estonia,2023,,1582,,,,,
dataflow,ESTAT:ROAD_EQS_BUSAGE(1.0),"Motor coaches, buses and trolley buses by age",A,Annual,NR,Number,Y_GT20,Over 20 years,EE,Estonia,2024,,1674,,,,,
dataflow,ESTAT:ROAD_EQS_BUSAGE(1.0),"Motor coaches, buses and trolley buses by age",A,Annual,NR,Number,Y_GT20,Over 20 years,ES,Spain,2014,,9694,,,,,
dataflow,ESTAT:ROAD_EQS_BUSAGE(1.0),"Motor coaches, buses and trolley buses by age",A,Annual,NR,Number,Y_GT20,Over 20 years,ES,Spain,2015,,9904,,,,,
dataflow,ESTAT:ROAD_EQS_BUSAGE(1.0),"Motor coaches, buses and trolley buses by age",A,Annual,NR,Number,Y_GT20,Over 20 years,ES,Spain,2016,,10444,,,,,
dataflow,ESTAT:ROAD_EQS_BUSAGE(1.0),"Motor coaches, buses and trolley buses by age",A,Annual,NR,Number,Y_GT20,Over 20 years,ES,Spain,2017,,10943,,,,,
dataflow,ESTAT:ROAD_EQS_BUSAGE(1.0),"Motor coaches, buses and trolley buses by age",A,Annual,NR,Number,Y_GT20,Over 20 years,ES,Spain,2018,,11477,,,,,
dataflow,ESTAT:ROAD_EQS_BUSAGE(1.0),"Motor coaches, buses and trolley buses by age",A,Annual,NR,Number,Y_GT20,Over 20 years,ES,Spain,2019,,11933,,,,,
dataflow,ESTAT:ROAD_EQS_BUSAGE(1.0),"Motor coaches, buses and trolley buses by age",A,Annual,NR,Number,Y_GT20,Over 20 years,ES,Spain,2020,,12319,,,,,
dataflow,ESTAT:ROAD_EQS_BUSAGE(1.0),"Motor coaches, buses and trolley buses by age",A,Annual,NR,Number,Y_GT20,Over 20 years,ES,Spain,2021,,12885,,,,,
dataflow,ESTAT:ROAD_EQS_BUSAGE(1.0),"Motor coaches, buses and trolley buses by age",A,Annual,NR,Number,Y_GT20,Over 20 years,ES,Spain,2022,,13384,,,,,
dataflow,ESTAT:ROAD_EQS_BUSAGE(1.0),"Motor coaches, buses and trolley buses by age",A,Annual,NR,Number,Y_GT20,Over 20 years,ES,Spain,2023,,13800,,,,,
dataflow,ESTAT:ROAD_EQS_BUSAGE(1.0),"Motor coaches, buses and trolley buses by age",A,Annual,NR,Number,Y_GT20,Over 20 years,ES,Spain,2024,,14149,,,,,
dataflow,ESTAT:ROAD_EQS_BUSAGE(1.0),"Motor coaches, buses and trolley buses by age",A,Annual,NR,Number,Y_GT20,Over 20 years,FI,Finland,2013,,3441,,,,,
dataflow,ESTAT:ROAD_EQS_BUSAGE(1.0),"Motor coaches, buses and trolley buses by age",A,Annual,NR,Number,Y_GT20,Over 20 years,FI,Finland,2014,,3683,,,,,
dataflow,ESTAT:ROAD_EQS_BUSAGE(1.0),"Motor coaches, buses and trolley buses by age",A,Annual,NR,Number,Y_GT20,Over 20 years,FI,Finland,2015,,3995,,,,,
dataflow,ESTAT:ROAD_EQS_BUSAGE(1.0),"Motor coaches, buses and trolley buses by age",A,Annual,NR,Number,Y_GT20,Over 20 years,FI,Finland,2016,,4411,,,,,
dataflow,ESTAT:ROAD_EQS_BUSAGE(1.0),"Motor coaches, buses and trolley buses by age",A,Annual,NR,Number,Y_GT20,Over 20 years,FI,Finland,2017,,4856,,,,,
dataflow,ESTAT:ROAD_EQS_BUSAGE(1.0),"Motor coaches, buses and trolley buses by age",A,Annual,NR,Number,Y_GT20,Over 20 years,FI,Finland,2018,,5319,,,,,
dataflow,ESTAT:ROAD_EQS_BUSAGE(1.0),"Motor coaches, buses and trolley buses by age",A,Annual,NR,Number,Y_GT20,Over 20 years,FI,Finland,2019,,5886,,,,,
dataflow,ESTAT:ROAD_EQS_BUSAGE(1.0),"Motor coaches, buses and trolley buses by age",A,Annual,NR,Number,Y_GT20,Over 20 years,FI,Finland,2020,,6350,,,,,
dataflow,ESTAT:ROAD_EQS_BUSAGE(1.0),"Motor coaches, buses and trolley buses by age",A,Annual,NR,Number,Y_GT20,Over 20 years,FI,Finland,2021,,6664,,,,,
dataflow,ESTAT:ROAD_EQS_BUSAGE(1.0),"Motor coaches, buses and trolley buses by age",A,Annual,NR,Number,Y_GT20,Over 20 years,FI,Finland,2022,,7077,,,,,
dataflow,ESTAT:ROAD_EQS_BUSAGE(1.0),"Motor coaches, buses and trolley buses by age",A,Annual,NR,Number,Y_GT20,Over 20 years,FI,Finland,2023,,7440,,,,,
dataflow,ESTAT:ROAD_EQS_BUSAGE(1.0),"Motor coaches, buses and trolley buses by age",A,Annual,NR,Number,Y_GT20,Over 20 years,FI,Finland,2024,,7821,,,,,
dataflow,ESTAT:ROAD_EQS_BUSAGE(1.0),"Motor coaches, buses and trolley buses by age",A,Annual,NR,Number,Y_GT20,Over 20 years,FR,France,2013,,1192,,,,,
dataflow,ESTAT:ROAD_EQS_BUSAGE(1.0),"Motor coaches, buses and trolley buses by age",A,Annual,NR,Number,Y_GT20,Over 20 years,FR,France,2014,,1030,,,,,
dataflow,ESTAT:ROAD_EQS_BUSAGE(1.0),"Motor coaches, buses and trolley buses by age",A,Annual,NR,Number,Y_GT20,Over 20 years,FR,France,2015,,375,,,,,
dataflow,ESTAT:ROAD_EQS_BUSAGE(1.0),"Motor coaches, buses and trolley buses by age",A,Annual,NR,Number,Y_GT20,Over 20 years,FR,France,2016,,258,,,,,
dataflow,ESTAT:ROAD_EQS_BUSAGE(1.0),"Motor coaches, buses and trolley buses by age",A,Annual,NR,Number,Y_GT20,Over 20 years,FR,France,2017,,329,,,,,
dataflow,ESTAT:ROAD_EQS_BUSAGE(1.0),"Motor coaches, buses and trolley buses by age",A,Annual,NR,Number,Y_GT20,Over 20 years,FR,France,2018,,362,,,,,
dataflow,ESTAT:ROAD_EQS_BUSAGE(1.0),"Motor coaches, buses and trolley buses by age",A,Annual,NR,Number,Y_GT20,Over 20 years,FR,France,2019,,515,,,,,
dataflow,ESTAT:ROAD_EQS_BUSAGE(1.0),"Motor coaches, buses and trolley buses by age",A,Annual,NR,Number,Y_GT20,Over 20 years,FR,France,2020,,728,,,,,
dataflow,ESTAT:ROAD_EQS_BUSAGE(1.0),"Motor coaches, buses and trolley buses by age",A,Annual,NR,Number,Y_GT20,Over 20 years,FR,France,2021,,883,,,,,
dataflow,ESTAT:ROAD_EQS_BUSAGE(1.0),"Motor coaches, buses and trolley buses by age",A,Annual,NR,Number,Y_GT20,Over 20 years,FR,France,2022,,1003,,,,,
dataflow,ESTAT:ROAD_EQS_BUSAGE(1.0),"Motor coaches, buses and trolley buses by age",A,Annual,NR,Number,Y_GT20,Over 20 years,FR,France,2023,,975,,,,,
dataflow,ESTAT:ROAD_EQS_BUSAGE(1.0),"Motor coaches, buses and trolley buses by age",A,Annual,NR,Number,Y_GT20,Over 20 years,GE,Georgia,2017,,32299,,,,,
dataflow,ESTAT:ROAD_EQS_BUSAGE(1.0),"Motor coaches, buses and trolley buses by age",A,Annual,NR,Number,Y_GT20,Over 20 years,GE,Georgia,2018,,34576,,,,,
dataflow,ESTAT:ROAD_EQS_BUSAGE(1.0),"Motor coaches, buses and trolley buses by age",A,Annual,NR,Number,Y_GT20,Over 20 years,GE,Georgia,2019,,39407,,,,,
dataflow,ESTAT:ROAD_EQS_BUSAGE(1.0),"Motor coaches, buses and trolley buses by age",A,Annual,NR,Number,Y_GT20,Over 20 years,GE,Georgia,2020,,39407,,,,,
dataflow,ESTAT:ROAD_EQS_BUSAGE(1.0),"Motor coaches, buses and trolley buses by age",A,Annual,NR,Number,Y_GT20,Over 20 years,GE,Georgia,2021,,40754,,,,,
dataflow,ESTAT:ROAD_EQS_BUSAGE(1.0),"Motor coaches, buses and trolley buses by age",A,Annual,NR,Number,Y_GT20,Over 20 years,GE,Georgia,2022,,40514,,,,,
dataflow,ESTAT:ROAD_EQS_BUSAGE(1.0),"Motor coaches, buses and trolley buses by age",A,Annual,NR,Number,Y_GT20,Over 20 years,GE,Georgia,2023,,40886,,,,,
dataflow,ESTAT:ROAD_EQS_BUSAGE(1.0),"Motor coaches, buses and trolley buses by age",A,Annual,NR,Number,Y_GT20,Over 20 years,GE,Georgia,2024,,41309,,,,,
dataflow,ESTAT:ROAD_EQS_BUSAGE(1.0),"Motor coaches, buses and trolley buses by age",A,Annual,NR,Number,Y_GT20,Over 20 years,HR,Croatia,2015,,413,,,,,
dataflow,ESTAT:ROAD_EQS_BUSAGE(1.0),"Motor coaches, buses and trolley buses by age",A,Annual,NR,Number,Y_GT20,Over 20 years,HR,Croatia,2016,,381,,,,,
dataflow,ESTAT:ROAD_EQS_BUSAGE(1.0),"Motor coaches, buses and trolley buses by age",A,Annual,NR,Number,Y_GT20,Over 20 years,HR,Croatia,2017,,446,,,,,
dataflow,ESTAT:ROAD_EQS_BUSAGE(1.0),"Motor coaches, buses and trolley buses by age",A,Annual,NR,Number,Y_GT20,Over 20 years,HR,Croatia,2018,,503,,,,,
dataflow,ESTAT:ROAD_EQS_BUSAGE(1.0),"Motor coaches, buses and trolley buses by age",A,Annual,NR,Number,Y_GT20,Over 20 years,HR,Croatia,2019,,451,,,,,
dataflow,ESTAT:ROAD_EQS_BUSAGE(1.0),"Motor coaches, buses and trolley buses by age",A,Annual,NR,Number,Y_GT20,Over 20 years,HR,Croatia,2020,,409,,,,,
dataflow,ESTAT:ROAD_EQS_BUSAGE(1.0),"Motor coaches, buses and trolley buses by age",A,Annual,NR,Number,Y_GT20,Over 20 years,HR,Croatia,2021,,425,,,,,
dataflow,ESTAT:ROAD_EQS_BUSAGE(1.0),"Motor coaches, buses and trolley buses by age",A,Annual,NR,Number,Y_GT20,Over 20 years,HR,Croatia,2022,,495,,,,,
dataflow,ESTAT:ROAD_EQS_BUSAGE(1.0),"Motor coaches, buses and trolley buses by age",A,Annual,NR,Number,Y_GT20,Over 20 years,HR,Croatia,2023,,557,,,,,
dataflow,ESTAT:ROAD_EQS_BUSAGE(1.0),"Motor coaches, buses and trolley buses by age",A,Annual,NR,Number,Y_GT20,Over 20 years,HR,Croatia,2024,,561,,,,,
dataflow,ESTAT:ROAD_EQS_BUSAGE(1.0),"Motor coaches, buses and trolley buses by age",A,Annual,NR,Number,Y_GT20,Over 20 years,HU,Hungary,2013,,3755,,,,,
dataflow,ESTAT:ROAD_EQS_BUSAGE(1.0),"Motor coaches, buses and trolley buses by age",A,Annual,NR,Number,Y_GT20,Over 20 years,HU,Hungary,2014,,3630,,,,,
dataflow,ESTAT:ROAD_EQS_BUSAGE(1.0),"Motor coaches, buses and trolley buses by age",A,Annual,NR,Number,Y_GT20,Over 20 years,HU,Hungary,2015,,2834,,,,,
dataflow,ESTAT:ROAD_EQS_BUSAGE(1.0),"Motor coaches, buses and trolley buses by age",A,Annual,NR,Number,Y_GT20,Over 20 years,HU,Hungary,2016,,2894,,,,,
dataflow,ESTAT:ROAD_EQS_BUSAGE(1.0),"Motor coaches, buses and trolley buses by age",A,Annual,NR,Number,Y_GT20,Over 20 years,HU,Hungary,2017,,2510,,,,,
dataflow,ESTAT:ROAD_EQS_BUSAGE(1.0),"Motor coaches, buses and trolley buses by age",A,Annual,NR,Number,Y_GT20,Over 20 years,HU,Hungary,2018,,2431,,,,,
dataflow,ESTAT:ROAD_EQS_BUSAGE(1.0),"Motor coaches, buses and trolley buses by age",A,Annual,NR,Number,Y_GT20,Over 20 years,HU,Hungary,2019,,2533,,,,,
dataflow,ESTAT:ROAD_EQS_BUSAGE(1.0),"Motor coaches, buses and trolley buses by age",A,Annual,NR,Number,Y_GT20,Over 20 years,HU,Hungary,2020,,2368,,,,,
dataflow,ESTAT:ROAD_EQS_BUSAGE(1.0),"Motor coaches, buses and trolley buses by age",A,Annual,NR,Number,Y_GT20,Over 20 years,HU,Hungary,2021,,2202,,,,,
dataflow,ESTAT:ROAD_EQS_BUSAGE(1.0),"Motor coaches, buses and trolley buses by age",A,Annual,NR,Number,Y_GT20,Over 20 years,HU,Hungary,2022,,2207,,,,,
dataflow,ESTAT:ROAD_EQS_BUSAGE(1.0),"Motor coaches, buses and trolley buses by age",A,Annual,NR,Number,Y_GT20,Over 20 years,HU,Hungary,2023,,2210,,,,,
dataflow,ESTAT:ROAD_EQS_BUSAGE(1.0),"Motor coaches, buses and trolley buses by age",A,Annual,NR,Number,Y_GT20,Over 20 years,HU,Hungary,2024,,2243,,,,,
dataflow,ESTAT:ROAD_EQS_BUSAGE(1.0),"Motor coaches, buses and trolley buses by age",A,Annual,NR,Number,Y_GT20,Over 20 years,IE,Ireland,2013,,,,m,missing value; data cannot exist,,
dataflow,ESTAT:ROAD_EQS_BUSAGE(1.0),"Motor coaches, buses and trolley buses by age",A,Annual,NR,Number,Y_GT20,Over 20 years,IT,Italy,2021,,19983,,,,,
dataflow,ESTAT:ROAD_EQS_BUSAGE(1.0),"Motor coaches, buses and trolley buses by age",A,Annual,NR,Number,Y_GT20,Over 20 years,IT,Italy,2022,,22739,,,,,
dataflow,ESTAT:ROAD_EQS_BUSAGE(1.0),"Motor coaches, buses and trolley buses by age",A,Annual,NR,Number,Y_GT20,Over 20 years,IT,Italy,2023,,23684,,,,,
dataflow,ESTAT:ROAD_EQS_BUSAGE(1.0),"Motor coaches, buses and trolley buses by age",A,Annual,NR,Number,Y_GT20,Over 20 years,LI,Liechtenstein,2013,,0,,,,,
dataflow,ESTAT:ROAD_EQS_BUSAGE(1.0),"Motor coaches, buses and trolley buses by age",A,Annual,NR,Number,Y_GT20,Over 20 years,LI,Liechtenstein,2014,,0,,,,,
dataflow,ESTAT:ROAD_EQS_BUSAGE(1.0),"Motor coaches, buses and trolley buses by age",A,Annual,NR,Number,Y_GT20,Over 20 years,LI,Liechtenstein,2015,,0,,,,,
dataflow,ESTAT:ROAD_EQS_BUSAGE(1.0),"Motor coaches, buses and trolley buses by age",A,Annual,NR,Number,Y_GT20,Over 20 years,LI,Liechtenstein,2016,,0,,,,,
dataflow,ESTAT:ROAD_EQS_BUSAGE(1.0),"Motor coaches, buses and trolley buses by age",A,Annual,NR,Number,Y_GT20,Over 20 years,LI,Liechtenstein,2017,,0,,,,,
dataflow,ESTAT:ROAD_EQS_BUSAGE(1.0),"Motor coaches, buses and trolley buses by age",A,Annual,NR,Number,Y_GT20,Over 20 years,LI,Liechtenstein,2018,,0,,,,,
dataflow,ESTAT:ROAD_EQS_BUSAGE(1.0),"Motor coaches, buses and trolley buses by age",A,Annual,NR,Number,Y_GT20,Over 20 years,LI,Liechtenstein,2019,,0,,,,,
dataflow,ESTAT:ROAD_EQS_BUSAGE(1.0),"Motor coaches, buses and trolley buses by age",A,Annual,NR,Number,Y_GT20,Over 20 years,LI,Liechtenstein,2020,,1,,,,,
dataflow,ESTAT:ROAD_EQS_BUSAGE(1.0),"Motor coaches, buses and trolley buses by age",A,Annual,NR,Number,Y_GT20,Over 20 years,LI,Liechtenstein,2021,,0,,,,,
dataflow,ESTAT:ROAD_EQS_BUSAGE(1.0),"Motor coaches, buses and trolley buses by age",A,Annual,NR,Number,Y_GT20,Over 20 years,LI,Liechtenstein,2022,,1,,,,,
dataflow,ESTAT:ROAD_EQS_BUSAGE(1.0),"Motor coaches, buses and trolley buses by age",A,Annual,NR,Number,Y_GT20,Over 20 years,LI,Liechtenstein,2023,,1,,,,,
dataflow,ESTAT:ROAD_EQS_BUSAGE(1.0),"Motor coaches, buses and trolley buses by age",A,Annual,NR,Number,Y_GT20,Over 20 years,LI,Liechtenstein,2024,,1,,,,,
dataflow,ESTAT:ROAD_EQS_BUSAGE(1.0),"Motor coaches, buses and trolley buses by age",A,Annual,NR,Number,Y_GT20,Over 20 years,LT,Lithuania,2013,,6371,,,,,
dataflow,ESTAT:ROAD_EQS_BUSAGE(1.0),"Motor coaches, buses and trolley buses by age",A,Annual,NR,Number,Y_GT20,Over 20 years,LT,Lithuania,2014,,1906,,b,break in time series,,
dataflow,ESTAT:ROAD_EQS_BUSAGE(1.0),"Motor coaches, buses and trolley buses by age",A,Annual,NR,Number,Y_GT20,Over 20 years,LT,Lithuania,2015,,1880,,,,,
dataflow,ESTAT:ROAD_EQS_BUSAGE(1.0),"Motor coaches, buses and trolley buses by age",A,Annual,NR,Number,Y_GT20,Over 20 years,LT,Lithuania,2016,,1874,,,,,
